@relation SpotifySongs-weka.filters.unsupervised.attribute.Normalize-S1.0-T0.0

@attribute track_name string
@attribute artist(s)_name string
@attribute artist_count numeric
@attribute released_year numeric
@attribute released_month numeric
@attribute released_day numeric
@attribute in_spotify_playlists numeric
@attribute in_spotify_charts numeric
@attribute streams numeric
@attribute in_apple_playlists numeric
@attribute in_apple_charts numeric
@attribute in_deezer_playlists numeric
@attribute in_deezer_charts numeric
@attribute in_shazam_charts numeric
@attribute bpm numeric
@attribute key {A#,A,B,C#,D#,D,E,F#,F,G#,G,none}
@attribute danceability numeric
@attribute valence numeric
@attribute energy numeric
@attribute acousticness numeric
@attribute instrumentalness numeric
@attribute liveness numeric
@attribute speechiness numeric
@attribute cover_url string
@attribute class {Major,Minor}

@data
Sigue,'Ed Sheeran  J Balvin',0.142857,0.709677,0.909091,0.766667,0.025328,0,0.02887,0.068452,0.029091,0.004852,0,0,0.163121,G,0.90411,0.591398,0.625,0.051546,0,0.170213,0.080645,'Not Found',Major
'Fim de Semana no Rio',teto,0,0.989247,0.181818,0.966667,0.005372,0.013605,0.03758,0.040179,0.007273,0.002507,0,0,0.382979,C#,0.876712,0.258065,0.465909,0.123711,0,0.074468,0.129032,https://i.scdn.co/image/ab67616d0000b273acb087ed5213035b71ef7a80,Minor
MANIAC,'Stray Kids',0,0.989247,0.181818,0.566667,0.011728,0,0.0573,0.008929,0.683636,0.001617,0,0,0.390071,C#,0.479452,0.72043,0.806818,0.154639,0,0.042553,0.629032,https://i.scdn.co/image/ab67616d0000b2733613e1e0d35867a0814005a9,Major
'Theres Nothing Holdin Me Back','Shawn Mendes',0,0.924731,0.727273,0.733333,0.233624,0,0.462888,0.340774,0.207273,0.110779,0.034483,0.048932,0.404255,D,0.863014,1,0.806818,0.371134,0,0.06383,0.064516,https://i.scdn.co/image/ab67616d0000b273ea3ef7697cfd5705b8f47521,Major
'IDGAF (with blackbear)','Blackbear  BoyWithUke',0.142857,0.989247,0.181818,0.566667,0.011236,0,0.05336,0.014881,0.007273,0.001051,0,0.000689,0.234043,F,0.753425,0.849462,0.75,0.42268,0,0.255319,0.096774,'Not Found',Major
Golden,'Harry Styles',0,0.956989,1,0.4,0.158851,0.006803,0.217882,0.126488,0.087273,0.016172,0,0.001378,0.531915,E,0.30137,0.225806,0.852273,0.216495,0,0.106383,0.064516,https://i.scdn.co/image/ab67616d0000b27377fdcfda6535601aff081b6a,Minor
'Get Lucky - Radio Edit','Pharrell Williams  Nile Rodgers  Daft Punk',0.285714,0.892473,0,0,1,0,0.252117,0.302083,0.003636,0.664268,0,0,0.361702,F#,0.767123,0.892473,0.818182,0.041237,0,0.074468,0.032258,'Not Found',Minor
'Aint Shit','Doja Cat',0,0.978495,0.454545,0.8,0.064407,0,0.134914,0.047619,0.021818,0.00372,0,0.000689,0.41844,D#,0.863014,0.623656,0.454545,0.525773,0,0.340426,0.306452,'Not Found',Major
'Nobody Like U - From Turning Red','Jordan Fisher  Josh Levi  Finneas OConnell  4*TOWN (From Disney and Pixarï¿½ï¿½ï¿½s Turning Red)  Topher Ngo  Grayson Vill',0.714286,0.989247,0.090909,0.8,0.016778,0,0.032626,0.050595,0.141818,0.002426,0,0,0.283688,A,0.931507,0.741935,0.715909,0.134021,0,0.06383,0.209677,'Not Found',Minor
'Still Life',BIGBANG,0,0.989247,0.272727,0.133333,0.002837,0,0.014554,0.02381,0.050909,0.000566,0,0,0.375887,G#,0.616438,0.215054,0.556818,0.453608,0,0.031915,0.016129,https://i.scdn.co/image/ab67616d0000b273eb136d1be54b1ef8273c0699,Major
Photograph,'Ed Sheeran',0,0.903226,0.454545,0.633333,0.354607,0.020408,0.603869,0.339286,0.381818,0.19835,0,0.057891,0.304965,E,0.520548,0.172043,0.329545,0.628866,0,0.074468,0.048387,https://i.scdn.co/image/ab67616d0000b27313b3e37318a0c247b550bccd,Major
'Love Yourself','Justin Bieber',0,0.913978,0.909091,0.266667,0.42936,0.034014,0.573264,0.43006,0.316364,0.196491,0,0.02481,0.248227,E,0.520548,0.526882,0.329545,0.865979,0,0.265957,0.677419,https://i.scdn.co/image/ab67616d0000b273f46b9d202509a8f7384b90de,Major
N95,'Kendrick Lamar',0,0.989247,0.363636,0.4,0.104243,0,0.08133,0.077381,0.058182,0.005256,0,0.141971,0.531915,D#,0.794521,0.376344,0.647727,0.391753,0,0.095745,0.193548,https://i.scdn.co/image/ab67616d0000b2732e02117d76426a08ac7c174f,Minor
'About Damn Time',Lizzo,0,0.989247,0.272727,0.433333,0.170049,0,0.195441,0.360119,0.178182,0.021994,0.362069,0.01654,0.312057,A#,0.835616,0.731183,0.738636,0.103093,0,0.329787,0.080645,https://i.scdn.co/image/ab67616d0000b273b817e721691aff3d67f26c04,Minor
'Die Hard','Kendrick Lamar  Blxst  Amanda Reifer',0.285714,0.989247,0.363636,0.4,0.086935,0,0.064081,0.056548,0.047273,0.002588,0,0,0.255319,C#,0.753425,0.387097,0.738636,0.371134,0,0.148936,0.403226,https://i.scdn.co/image/ab67616d0000b2732e02117d76426a08ac7c174f,Minor
'Despuï¿½ï¿½s de la P','Bad Bunny',0,0.989247,0.363636,0.166667,0.041576,0,0.124614,0.040179,0.16,0.001941,0,0.003446,0.092199,F,0.452055,0.612903,0.920455,0.371134,0,0.159574,0.467742,'Not Found',Major
'Un Ratito','Bad Bunny',0,0.989247,0.363636,0.166667,0.020448,0.040816,0.112646,0.010417,0.109091,0.001051,0.017241,0.000689,0.198582,none,0.767123,0.193548,0.522727,0.319588,0,0.095745,0.048387,https://i.scdn.co/image/ab67616d0000b27349d694203245f241a1bcaa72,Minor
'United In Grief','Kendrick Lamar',0,0.989247,0.363636,0.4,0.048121,0,0.04236,0.005952,0.018182,0.00097,0,0.035148,0.156028,G#,0.39726,0.301075,0.840909,0.247423,0,0.148936,0.66129,https://i.scdn.co/image/ab67616d0000b2732e02117d76426a08ac7c174f,Major
'Father Time (feat. Sampha)','Kendrick Lamar  Sampha',0.142857,0.989247,0.363636,0.4,0.058184,0,0.034371,0.005952,0,0.001779,0,0,0.624113,A#,0.438356,0.494624,0.784091,0.195876,0,0.085106,0.532258,https://i.scdn.co/image/ab67616d0000b2732e02117d76426a08ac7c174f,Minor
'Yo No Soy Celoso','Bad Bunny',0,0.989247,0.363636,0.166667,0.021715,0,0.084536,0.010417,0.076364,0.000889,0,0,0.546099,none,0.876712,0.956989,0.568182,0.28866,0,0.148936,0.048387,https://i.scdn.co/image/ab67616d0000b27349d694203245f241a1bcaa72,Major
'Rich Spirit','Kendrick Lamar',0,0.989247,0.363636,0.4,0.065353,0,0.046896,0.029762,0.036364,0.002668,0,0,0.219858,A#,0.849315,0.397849,0.386364,0.402062,0,0.095745,0.306452,https://i.scdn.co/image/ab67616d0000b2732e02117d76426a08ac7c174f,Minor
'Cooped Up (with Roddy Ricch)','Post Malone  Roddy Ricch',0.142857,0.989247,0.363636,0.366667,0.055063,0,0.073345,0.0625,0.101818,0.003477,0,0,0.425532,none,0.369863,0.376344,0.784091,0.041237,0,0.085106,0.5,https://i.scdn.co/image/ab67616d0000b27334362676667a4322838ccc97,Major
'Me Fui de Vacaciones','Bad Bunny',0,0.989247,0.363636,0.166667,0.026709,0,0.082521,0.013393,0.04,0.001779,0.017241,0,0.141844,A#,0.657534,0.419355,0.636364,0.237113,0,0.06383,0.048387,https://i.scdn.co/image/ab67616d0000b27349d694203245f241a1bcaa72,Major
'Silent Hill','Kendrick Lamar  Kodak Black',0.142857,0.989247,0.363636,0.4,0.056689,0,0.033266,0.032738,0,0.00186,0,0,0.531915,C#,0.945205,0.795699,0.545455,0.474227,0,0.117021,0.112903,https://i.scdn.co/image/ab67616d0000b2732e02117d76426a08ac7c174f,Minor
'La Corriente','Tony Dize  Bad Bunny',0.142857,0.989247,0.363636,0.166667,0.033386,0.054422,0.1295,0.011905,0.090909,0.001455,0.017241,0,0.929078,B,0.589041,0.580645,0.795455,0.237113,0,0.202128,0.290323,'Not Found',Minor
'Count Me Out','Kendrick Lamar',0,0.989247,0.363636,0.4,0.051034,0,0.034069,0.004464,0.025455,0.001051,0,0.000689,0.489362,G,0.753425,0.505376,0.386364,0.71134,0,0.117021,0.112903,https://i.scdn.co/image/ab67616d0000b2732e02117d76426a08ac7c174f,Major
Andrea,'Buscabulla  Bad Bunny',0.142857,0.989247,0.363636,0.166667,0.022018,0,0.09289,0.011905,0.109091,0.001051,0.017241,0.000689,0.269504,C#,0.780822,0.44086,0.602273,0.783505,0,0.074468,0.580645,'Not Found',Minor
'Dos Mil 16','Bad Bunny',0,0.989247,0.363636,0.166667,0.016286,0.020408,0.091369,0.014881,0.087273,0.000889,0,0,0.460993,C#,0.808219,0.494624,0.659091,0.123711,0,0.106383,0.048387,https://i.scdn.co/image/ab67616d0000b27349d694203245f241a1bcaa72,Major
'We Cry Together','Kendrick Lamar  Taylour Paige',0.142857,0.989247,0.363636,0.4,0.03034,0,0.0186,0.005952,0.003636,0.000485,0,0,0.304965,B,0.575342,0.516129,0.681818,0.319588,0,0.053191,0.548387,https://i.scdn.co/image/ab67616d0000b2732e02117d76426a08ac7c174f,Major
Savior,'Kendrick Lamar  Sam Dew  Baby Keem',0.285714,0.989247,0.363636,0.4,0.042749,0,0.023266,0.013393,0,0.000647,0,0,0.411348,G#,0.520548,0.666667,0.704545,0.546392,0,0.308511,0.709677,https://i.scdn.co/image/ab67616d0000b2732e02117d76426a08ac7c174f,Major
'Un Coco','Bad Bunny',0,0.989247,0.363636,0.166667,0.018878,0.190476,0.108866,0.00744,0.101818,0.000728,0,0,0.617021,B,0.835616,0.752688,0.681818,0.216495,0,0.159574,0.064516,https://i.scdn.co/image/ab67616d0000b27349d694203245f241a1bcaa72,Major
'Otro Atardecer','Bad Bunny  The Marï¿½ï',0.142857,0.989247,0.363636,0.166667,0.03121,0.047619,0.086272,0.014881,0.109091,0.001051,0,0.022743,0.304965,D,0.753425,0.548387,0.579545,0.608247,0,0.042553,0.032258,'Not Found',Major
'Worldwide Steppers','Kendrick Lamar',0,0.989247,0.363636,0.4,0.027408,0,0.016668,0.001488,0,0.000404,0,0,0.049645,A#,0.452055,0.55914,0.431818,0.783505,0,0.053191,0.548387,https://i.scdn.co/image/ab67616d0000b2732e02117d76426a08ac7c174f,Minor
Aguacero,'Bad Bunny',0,0.989247,0.363636,0.166667,0.015094,0,0.076502,0.005952,0.054545,0.000809,0,0,0.397163,F#,0.863014,0.677419,0.636364,0.43299,0,0.340426,0.080645,https://i.scdn.co/image/ab67616d0000b27349d694203245f241a1bcaa72,Minor
'Purple Hearts','Kendrick Lamar  Ghostface Killah  Summer Walker',0.285714,0.989247,0.363636,0.4,0.04307,0,0.020743,0.010417,0,0.000566,0,0,0.51773,D#,0.465753,0.72043,0.829545,0.195876,0,0.12766,0.435484,https://i.scdn.co/image/ab67616d0000b2732e02117d76426a08ac7c174f,Minor
'Un Verano Sin Ti','Bad Bunny',0,0.989247,0.363636,0.166667,0.018405,0.006803,0.076495,0.011905,0.043636,0.000728,0,0,0.87234,F,0.369863,0.397849,0.465909,0.71134,0,0.095745,0.064516,https://i.scdn.co/image/ab67616d0000b27349d694203245f241a1bcaa72,Minor
'ULTRA SOLO','Polima WestCoast  Pailita',0.142857,0.989247,0.090909,0.433333,0.025271,0,0.083088,0.071429,0.014545,0.002749,0.017241,0,0.319149,C#,0.780822,0.236559,0.863636,0.237113,0,0.085106,0.306452,https://i.scdn.co/image/ab67616d0000b27353f35bf4da7e552b28d409dd,Major
'Ensï¿½ï¿½ï¿½ï¿½ame ','Bad Bunny',0,0.989247,0.363636,0.166667,0.020448,0.020408,0.075525,0.010417,0.090909,0.00097,0,0,0.283688,G#,0.794521,0.784946,0.795455,0.195876,0,0.468085,0.096774,'Not Found',Major
'El Apagï¿½','Bad Bunny',0,0.989247,0.363636,0.166667,0.022282,0,0.057331,0.013393,0.025455,0.001132,0,0.000689,0.375887,G#,0.547945,0.602151,0.693182,0.051546,0,0.06383,0.467742,'Not Found',Major
Callaita,'Bad Bunny  Tainy',0.142857,0.956989,0.363636,1,0.179848,0.102041,0.352146,0.241071,0.421818,0.028705,0.12069,0,0.787234,D,0.520548,0.215054,0.602273,0.618557,0,0.223404,0.467742,https://i.scdn.co/image/ab67616d0000b2734aef420e62863ebf622c27f5,Major
'Dua Lipa','Jack Harlow',0,0.989247,0.363636,0.166667,0.037093,0,0.040632,0.052083,0,0.000243,0,0,0.659574,B,0.821918,0.397849,0.636364,0,0.10989,0.085106,0.096774,https://i.scdn.co/image/ab67616d0000b2738e55edb69ca44a25b52b17bb,Major
Agosto,'Bad Bunny',0,0.989247,0.363636,0.166667,0.016381,0,0.06645,0.008929,0.072727,0.000647,0,0,0.35461,C#,0.849315,0.731183,0.556818,0.092784,0,0.489362,0.16129,https://i.scdn.co/image/ab67616d0000b27349d694203245f241a1bcaa72,Minor
'House Of Memories','Panic! At The Disco',0,0.924731,0,0.466667,0.055176,0,0.157364,0.014881,0.007273,0.012129,0,0,0.319149,B,0.383562,0.473118,0.829545,0,0,0.021277,0.016129,https://i.scdn.co/image/ab67616d0000b27323152d9337d6c57b116ed13a,Minor
'Mr. Morale','Kendrick Lamar  Tanna Leone',0.142857,0.989247,0.363636,0.4,0.034596,0,0.015844,0.001488,0,0.000243,0,0,0.77305,A,0.684932,0.236559,0.511364,0.309278,0,0.329787,0.483871,https://i.scdn.co/image/ab67616d0000b2732e02117d76426a08ac7c174f,Major
'That That (prod. & feat. SUGA of BTS)','PSY  Suga',0.142857,0.989247,0.272727,0.933333,0.014584,0,0.057266,0.02381,0.294545,0.00186,0,0,0.460993,E,0.931507,0.935484,0.988636,0.030928,0,0,0.112903,https://i.scdn.co/image/ab67616d0000b273b5c128b71507ef309ff4912e,Major
'In The Stars','Benson Boone',0,0.989247,0.272727,0.933333,0.041481,0.054422,0.103188,0.071429,0.145455,0.007035,0.017241,0.144728,0.092199,A#,0.178082,0.27957,0.511364,0.350515,0,0.117021,0.048387,https://i.scdn.co/image/ab67616d0000b273786e4e2c43c2897fafabbfb6,Major
'Rich - Interlude','Kendrick Lamar',0,0.989247,0.363636,0.4,0.020277,0,0.011125,0,0,0,0,0,0.276596,G,0.287671,0.752688,0.375,0.907216,0,0.06383,0.112903,https://i.scdn.co/image/ab67616d0000b2732e02117d76426a08ac7c174f,Major
SUPERMODEL,Mï¿½ï¿½ne,0,0.989247,0.363636,0.4,0.042257,0,0.062544,0.138393,0.043636,0.013989,0.189655,0.002068,0.397163,G,0.561644,0.817204,0.897727,0,0,0.095745,0.064516,'Not Found',Major
'Stefania (Kalush Orchestra)',KALUSH,0,0.989247,0.181818,0.3,0.009912,0,0.014505,0.014881,0.014545,0.000323,0,0,0.283688,D,0.821918,0.301075,0.829545,0.14433,0,0.095745,0.032258,https://i.scdn.co/image/ab67616d0000b2739e9968776683d0a7099e2930,Major
'Thousand Miles','The Kid Laroi',0,0.989247,0.272727,0.7,0.03819,0,0.066076,0.077381,0.032727,0.00372,0,0.000689,0.113475,G,0.205479,0.172043,0.647727,0.092784,0,0.06383,0.096774,https://i.scdn.co/image/ab67616d0000b27386322307ddfb6e9c87b82d39,Major
Crown,'Kendrick Lamar',0,0.989247,0.363636,0.4,0.027654,0,0.01147,0.002976,0,0.000809,0,0,0.744681,C#,0.191781,0.107527,0.170455,0.824742,0,0.085106,0.032258,https://i.scdn.co/image/ab67616d0000b2732e02117d76426a08ac7c174f,Minor
'Auntie Diaries','Kendrick Lamar',0,0.989247,0.363636,0.4,0.028638,0,0.010199,0.001488,0,0.000323,0,0,0.092199,G,0.273973,0.602151,0.329545,0.783505,0.010989,0.478723,0.580645,https://i.scdn.co/image/ab67616d0000b2732e02117d76426a08ac7c174f,Major
'PUFFIN ON ZOOTIEZ',Future,0,0.989247,0.272727,0.933333,0.043865,0,0.068635,0.041667,0.152727,0.00186,0,0,0.425532,G#,0.890411,0.258065,0.647727,0.061856,0,0.106383,0.467742,https://i.scdn.co/image/ab67616d0000b27386badd635b69aea887862214,Major
Mirror,'Kendrick Lamar',0,0.989247,0.363636,0.4,0.035901,0,0.014471,0.002976,0,0.000323,0,0,0.191489,E,0.589041,0.268817,0.636364,0.237113,0,0.053191,0.080645,https://i.scdn.co/image/ab67616d0000b2732e02117d76426a08ac7c174f,Minor
'Beautiful Girl',Luciano,0,0.989247,0.272727,0.7,0.012844,0.027211,0.043207,0.02381,0.04,0.001455,0,0,0.531915,B,0.835616,0.612903,0.375,0.319588,0,0.06383,0.112903,https://i.scdn.co/image/ab67616d0000b2731471ae084d0835cfc320fa6a,Minor
'\'Paulo Londra: Bzrp Music Sessions, Vol. 23\'','Bizarrap  Paulo Londra',0.142857,0.989247,0.272727,0.8,0.016967,0,0.044321,0.028274,0,0.000566,0,0,0.219858,none,0.520548,0.301075,0.920455,0.257732,0,0.074468,0.112903,https://i.scdn.co/image/ab67616d0000b27342f5c9660f46df77e7ab71be,Major
'Savior - Interlude','Kendrick Lamar',0,0.989247,0.363636,0.4,0.021999,0,0.010013,0,0,0.000243,0,0,0.375887,F,0.589041,0.849462,0.386364,0.865979,0,0.170213,0.274194,https://i.scdn.co/image/ab67616d0000b2732e02117d76426a08ac7c174f,Minor
Pasoori,'Shae Gill  Ali Sethi',0.142857,0.989247,0.090909,0.166667,0.006015,0.040816,0.076743,0.014881,0.08,0.000243,0,0,0.191489,B,0.657534,0.677419,0.579545,0.072165,0,0.031915,0.032258,https://i.scdn.co/image/ab67616d0000b2733f3d35703bdcd917dad51c4f,Minor
'Mother I Sober (feat. Beth Gibbons of Portishead)','Kendrick Lamar  Beth Gibbons',0.142857,0.989247,0.363636,0.4,0.035164,0,0.009012,0.004464,0,0.000162,0,0,0.531915,G#,0.356164,0.494624,0.318182,0.896907,0,0.085106,0.532258,https://i.scdn.co/image/ab67616d0000b2732e02117d76426a08ac7c174f,Minor
'TUS Lï¿½ï¿½GR','Sech  Mora',0.142857,0.989247,0.272727,0,0.024155,0.013605,0.049845,0.034226,0.058182,0.000728,0,0.003446,0.77305,C#,0.616438,0.44086,0.704545,0.185567,0,0.085106,0.370968,'Not Found',Major
'Where Did You Go?','MNEK  Jax Jones',0.142857,0.989247,0,0.833333,0.085119,0,0.081261,0.200893,0.269091,0.009622,0.017241,0.012405,0.439716,A#,0.739726,0.526882,0.784091,0.195876,0,0.276596,0.032258,'Not Found',Major
'I Tried to Tell Yall','Ugly Dray  Tesla Jnr',0.142857,0.989247,0.363636,0.166667,0.030756,0,0.032689,0.022321,0.010909,0.000243,0,0,0.219858,B,0.657534,0.354839,0.488636,0.639175,0,0.085106,0.548387,'Not Found',Major
'Honest (feat. Don Toliver)','Justin Bieber  Don Toliver',0.142857,0.989247,0.272727,0.933333,0.024968,0,0.028866,0.03869,0.003636,0.001375,0,0,0.602837,G#,0.808219,0.83871,0.647727,0.134021,0,0.085106,0.064516,https://i.scdn.co/image/ab67616d0000b27377f7f8553ace10f4d9347872,Minor
ZOOM,Jessi,0,0.989247,0.272727,0.4,0.010914,0,0.036986,0.00744,0.105455,0.001132,0,0,0.248227,F#,0.876712,0.451613,0.579545,0.010309,0,0.106383,0.225806,https://i.scdn.co/image/ab67616d0000b273c4197378ef8cb88888716bca,Major
SloMo,Chanel,0,0.978495,1,0.766667,0.02232,0,0.017743,0.046131,0,0.001536,0,0.001378,0.283688,C#,0.684932,0.591398,0.818182,0.134021,0,0.06383,0.064516,https://i.scdn.co/image/ab67616d0000b273e72e1154ce7b6314ba087b0e,Minor
FEARLESS,'LE SSERAFIM',0,0.989247,0.363636,0.033333,0.011311,0,0.061961,0.026786,0.272727,0.000728,0,0,0.276596,G,0.863014,0.419355,0.602273,0.051546,0,0.106383,0.193548,https://i.scdn.co/image/ab67616d0000b2739030184114911536d5f77555,Major
'10 Things I Hate About You','Leah Kate',0,0.989247,0.181818,0.733333,0.024023,0,0.050095,0.034226,0.003636,0.001213,0,0,0.631206,G#,0.424658,0.44086,0.795455,0.010309,0,0.148936,0.048387,https://i.scdn.co/image/ab67616d0000b273596a9d381ffda7d97da5d702,Major
'SPACE MAN','Sam Ryder',0,0.989247,0.090909,0.7,0.024552,0,0.014763,0.0625,0.185455,0.002588,0,0,0.106383,B,0.328767,0.311828,0.840909,0.185567,0,0.074468,0.048387,https://i.scdn.co/image/ab67616d0000b273b406a48f0b5f4485044dd279,Major
'With you','HA SUNG WOON  Jimin',0.142857,0.989247,0.272727,0.766667,0.005902,0.013605,0.064953,0.005952,0.127273,0.000889,0.017241,0.000689,0.602837,D#,0.410959,0.107527,0.386364,0.659794,0,0.106383,0.016129,'Not Found',Major
Iris,'The Goo Goo Dolls',0,0.731183,0.181818,1,0.247224,0.061224,0.346916,0.203869,0.018182,0.047061,0,0,0.64539,B,0.123288,0.483871,0.715909,0,0,0.06383,0.032258,https://i.scdn.co/image/ab67616d0000b273eda9478c39a21e1cdc6609ca,Minor
'The Heart Part 5','Kendrick Lamar',0,0.989247,0.363636,0.233333,0.055006,0,0.019283,0.043155,0,0.002426,0,0,0.234043,G#,0.726027,0.806452,0.818182,0.185567,0,0.031915,0.516129,https://i.scdn.co/image/ab67616d0000b27389877ffdd584dc9b7168044b,Minor
'San Lucas','Kevin Kaarl',0,0.956989,0.909091,0.2,0.007112,0.006803,0.066117,0.00744,0,0.000404,0,0,0.191489,G,0.479452,0.247312,0.306818,0.886598,0,0.06383,0.016129,https://i.scdn.co/image/ab67616d0000b2733e4b5368bf7ad20f19cc4812,Major
'This Love (Taylorï¿½ï¿½ï¿½s Ve','Taylor Swift',0,0.989247,0.363636,0.166667,0.027635,0,0.035684,0.03869,0.007273,0.001213,0,0.001378,0.560284,E,0.328767,0.032258,0.465909,0.329897,0,0.042553,0.032258,'Not Found',Major
'Good Looking','Suki Waterhouse',0,0.935484,0.818182,0.633333,0.042238,0,0.049868,0.016369,0.021818,0.002022,0,0.000689,0.602837,E,0.191781,0.247312,0.534091,0.082474,0,0.106383,0.016129,https://i.scdn.co/image/ab67616d0000b27343bff43a592efe047d2ab9ff,Major
Flowers,'Lauren Spencer Smith',0,0.978495,0.636364,0.266667,0.014565,0,0.0499,0.0625,0.032727,0.001941,0.017241,0.000689,0.51773,D#,0.643836,0.290323,0.397727,0.865979,0,0.06383,0.596774,https://i.scdn.co/image/ab67616d0000b273295d21d0987dcc3d88b4e993,Major
'Yet To Come',BTS,0,0.989247,0.454545,0.3,0.015094,0,0.081537,0.047619,0.4,0.002102,0,0,0.758865,C#,0.452055,0.688172,0.909091,0.041237,0,0.319149,0.274194,https://i.scdn.co/image/ab67616d0000b27317db30ce3f081d6818a8ad49,Major
'Run BTS',BTS,0,0.989247,0.454545,0.3,0.013335,0,0.089333,0.00744,0.48,0.001375,0,0.002068,0.085106,G#,0.671233,0.709677,0.829545,0.020619,0,0.010638,0.241935,https://i.scdn.co/image/ab67616d0000b27317db30ce3f081d6818a8ad49,Major
'Music For a Sushi Restaurant','Harry Styles',0,0.989247,0.363636,0.633333,0.083568,0.006803,0.090373,0.119048,0.04,0.005337,0,0.000689,0.297872,B,0.671233,0.344086,0.715909,0.268041,0.065934,0.085106,0.032258,https://i.scdn.co/image/ab67616d0000b2732e8ed79e177ff6011076f5f0,Major
Matilda,'Harry Styles',0,0.989247,0.363636,0.633333,0.060283,0.020408,0.098872,0.043155,0.036364,0.006388,0,0,0.347518,D,0.383562,0.376344,0.227273,0.927835,0,0.074468,0.032258,https://i.scdn.co/image/ab67616d0000b2732e8ed79e177ff6011076f5f0,Major
'For Youth',BTS,0,0.989247,0.454545,0.3,0.005599,0,0.030925,0.00744,0.145455,0.00097,0,0,0.368794,D,0.547945,0.268817,0.477273,0.443299,0,0.234043,0.032258,https://i.scdn.co/image/ab67616d0000b27317db30ce3f081d6818a8ad49,Major
Daylight,'Harry Styles',0,0.989247,0.363636,0.633333,0.051904,0,0.07852,0.03125,0.04,0.003234,0,0,0.574468,none,0.630137,0.634409,0.409091,0.494845,0,0.159574,0.032258,https://i.scdn.co/image/ab67616d0000b2732e8ed79e177ff6011076f5f0,Major
'Vegas (From the Original Motion Picture Soundtrack ELVIS)','Doja Cat',0,0.989247,0.363636,0.166667,0.08597,0,0.121088,0.11756,0.047273,0.00752,0,0.011716,0.673759,G#,0.780822,0.752688,0.579545,0.082474,0,0.117021,0.387097,https://i.scdn.co/image/ab67616d0000b273cada88daf56a282fb18ecf7f,Minor
'Cash In Cash Out','Pharrell Williams  Tyler  The Creator  21 Savage',0.428571,0.989247,0.454545,0.3,0.043165,0,0.0369,0.050595,0,0.002345,0,0,0.390071,G,0.890411,0.11828,0.534091,0.010309,0,0.053191,0.064516,https://i.scdn.co/image/ab67616d0000b2738f0df54fd6043164d7c07ae3,Major
'Potion (with Dua Lipa & Young Thug)','Calvin Harris  Dua Lipa  Young Thug',0.285714,0.989247,0.363636,0.866667,0.074754,0,0.051465,0.108631,0.163636,0.009622,0,0,0.248227,B,0.808219,0.774194,0.693182,0.164948,0,0.053191,0.048387,https://i.scdn.co/image/ab67616d0000b273210dbb988be90592f4e0a4bd,Minor
'Born Singer',BTS,0,0.989247,0.454545,0.3,0.004691,0,0.021354,0,0.065455,0.000485,0,0,0.659574,G#,0.506849,0.688172,0.852273,0.041237,0,0.223404,0.145161,https://i.scdn.co/image/ab67616d0000b27317db30ce3f081d6818a8ad49,Minor
'Little Freak','Harry Styles',0,0.989247,0.363636,0.633333,0.042957,0,0.073758,0.029762,0.010909,0.003154,0,0,0.546099,D#,0.452055,0.387097,0.511364,0.742268,0,0.074468,0.032258,https://i.scdn.co/image/ab67616d0000b2732e8ed79e177ff6011076f5f0,Major
'La Llevo Al Cielo (Ft. ï¿½ï¿½engo F','Nengo Flow  Anuel Aa  Chris Jedi  Chencho Corleone',0.428571,0.989247,0.363636,0.633333,0.066734,0.020408,0.089944,0.053571,0.003636,0.002507,0,0.000689,0.744681,A,0.780822,0.784946,0.863636,0.113402,0,0.148936,0.193548,'Not Found',Minor
'True Love','Kanye West  XXXTENTACION',0.142857,0.989247,0.363636,0.866667,0.039684,0,0.05262,0.034226,0.003636,0.003558,0.017241,0,0.134752,F,0.657534,0.376344,0.875,0.020619,0,0.510638,0.370968,https://i.scdn.co/image/ab67616d0000b273f52f6a4706fea3bde44467c3,Minor
Satellite,'Harry Styles',0,0.989247,0.363636,0.633333,0.061664,0.034014,0.084095,0.063988,0.101818,0.006388,0,0.143349,0.524823,none,0.479452,0.27957,0.420455,0.14433,0,0.06383,0.016129,https://i.scdn.co/image/ab67616d0000b2732e8ed79e177ff6011076f5f0,Major
'Pass The Dutchie','Musical Youth',0,0.55914,0,0,0.100195,0,0.052895,0.080357,0.276364,0.072774,0,0,0.609929,G,0.684932,0.903226,0.659091,0.206186,0,0.308511,0.048387,https://i.scdn.co/image/ab67616d0000b27392a9d95df51a8d84f90166a6,Major
'\'Villano Antillano: Bzrp Music Sessions, Vol. 51\'','Bizarrap  Villano Antillano',0.142857,0.989247,0.454545,0.233333,0.025914,0,0.067094,0.03869,0.058182,0.001375,0,0.000689,0.446809,C#,0.808219,0.408602,0.75,0.061856,0,0.638298,0.064516,https://i.scdn.co/image/ab67616d0000b273ab7954fdffcef5bb8e052f28,Minor
'Love Of My Life','Harry Styles',0,0.989247,0.363636,0.633333,0.035977,0,0.063087,0.019345,0.007273,0.002507,0,0,0.375887,G,0.452055,0.172043,0.511364,0.690722,0,0.031915,0.048387,https://i.scdn.co/image/ab67616d0000b2732e8ed79e177ff6011076f5f0,Major
Grapejuice,'Harry Styles',0,0.989247,0.363636,0.633333,0.03698,0,0.053885,0.010417,0.003636,0.001213,0,0,0.836879,F,0.575342,0.903226,0.715909,0.371134,0.153846,0.180851,0.016129,https://i.scdn.co/image/ab67616d0000b2732e8ed79e177ff6011076f5f0,Major
